Keyword,Similarity Score
"[('think depressed', 0.7093), ('depressed', 0.6061), ('man think', 0.4829), ('think', 0.3797), ('man', 0.3406)]",0.6443511
"[('dont depressed', 0.834), ('depressed great', 0.6905), ('great advice', 0.5059), ('dont', 0.3075), ('great', 0.0978)]",0.64429975
"[('mental health', 0.5748), ('mention talk', 0.4702), ('normal feel', 0.3769), ('problem arent', 0.2063), ('real important', 0.1163)]",0.6442678
"[('seasonal affective', 0.5767), ('disorder lack', 0.4803), ('sunshine grey', 0.4176), ('drain mind', 0.3504), ('body extreme', 0.2584)]",0.6442552
"[('sat nerve', 0.6329), ('test pain', 0.6179), ('muscle spasm', 0.609), ('nerve conduction', 0.5059), ('conduction test', 0.4266)]",0.6442497
"[('feel paralysed', 0.8041), ('functioning feel', 0.5414), ('high functioning', 0.5013), ('feel', 0.3448), ('high', 0.259)]",0.64424425
"[('anxiety depression', 0.6749), ('contribute anxiety', 0.6739), ('depression', 0.5018), ('cause contribute', 0.3655), ('cause', 0.2854)]",0.64424205
"[('helpful bipolar', 0.7114), ('behavior therapy', 0.5503), ('dialectical behavior', 0.4659), ('borderline', 0.2999), ('really helpful', 0.1621)]",0.6442374
"[('antidepressant say', 0.7073), ('low dose', 0.5456), ('im low', 0.5097), ('dose', 0.3603), ('say', 0.2291)]",0.64423335
"[('antidepressantsanti anxiety', 0.6469), ('medication year', 0.5302), ('term impact', 0.3574), ('brain person', 0.3038), ('taking', 0.277)]",0.6441824
"[('severe sinusitis', 0.6704), ('eczema flare', 0.6125), ('combined chronic', 0.2767), ('lot year', 0.1782), ('ups', 0.0944)]",0.64415014
"[('walking help', 0.6807), ('help anxiety', 0.6381), ('walking', 0.5586), ('anxiety', 0.5413), ('help', 0.1225)]",0.64414525
"[('mental health', 0.626), ('health good', 0.5078), ('lowest moment', 0.4991), ('lifemy', 0.4009), ('good', 0.2331)]",0.6441154
"[('anxiety texting', 0.7607), ('google reassures', 0.4224), ('helped health', 0.3776), ('best friend', 0.2912), ('im', 0.1128)]",0.64408004
"[('given antidepressant', 0.7138), ('anxiety reaction', 0.5387), ('reaction bedridden', 0.4424), ('yr', 0.2289), ('ok given', 0.197)]",0.64407694
"[('successful dwell', 0.6151), ('present life', 0.5842), ('bad past', 0.5111), ('logically think', 0.3768), ('stuck', 0.2512)]",0.6440625
"[('medication tradazone', 0.8122), ('anxiety medication', 0.7136), ('anxiety', 0.4553), ('mixed anti', 0.3999), ('medication', 0.3991)]",0.64406043
"[('seasonal depression', 0.6691), ('tik tok', 0.4513), ('cause feeling', 0.3335), ('way cope', 0.3129), ('hey wondering', 0.0603)]",0.64405173
"[('mental health', 0.7546), ('help mental', 0.7112), ('mental', 0.4927), ('health', 0.4648), ('help', 0.2883)]",0.6440388
"[('trauma anxiety', 0.6792), ('gut feeling', 0.4418), ('ibs dont', 0.4256), ('recall', 0.2012), ('pop begin', 0.1334)]",0.64403474
"[('feeling symptom', 0.6833), ('help im', 0.5126), ('im feeling', 0.4604), ('feeling', 0.4348), ('im', 0.3302)]",0.64402884
"[('diet stopped', 0.577), ('zero anxiety', 0.5044), ('sugar', 0.3067), ('suffered', 0.1773), ('month later', 0.1367)]",0.6438857
"[('ruminating thought', 0.8719), ('intrusive thought', 0.7798), ('intrusive', 0.4432), ('thought', 0.4378), ('easy', 0.1931)]",0.64387643
"[('medium anxiety', 0.732), ('anxiety went', 0.716), ('went away', 0.346), ('medium', 0.3284), ('watching', 0.2609)]",0.6438239
"[('depressed focus', 0.695), ('focus eating', 0.6038), ('eating junk', 0.551), ('depressed', 0.5032), ('food', 0.3155)]",0.643816
"[('manifestation loneliness', 0.7997), ('correlated depression', 0.7243), ('depression', 0.5944), ('manifestation', 0.3473), ('strongly correlated', 0.3303)]",0.6438004
"[('kayaking rowing', 0.6541), ('enjoy swimming', 0.6269), ('walking', 0.2866), ('competitive team', 0.2457), ('enjoy', 0.1038)]",0.6437641
"[('video bipolar', 0.9411), ('bipolar disorder', 0.7166), ('bipolar', 0.6918), ('disorder', 0.4613), ('video', 0.4302)]",0.64370555
"[('adhd worse', 0.8346), ('im older', 0.4107), ('older', 0.3998), ('worse im', 0.3359), ('like', 0.1697)]",0.6436911
"[('great visualization', 0.8541), ('ive seen', 0.4214), ('better ive', 0.3663), ('seen', 0.3296), ('great', 0.3283)]",0.64359486
"[('weed pain', 0.6805), ('xanax depression', 0.6796), ('better result', 0.2291), ('quality life', 0.1672), ('able', 0.0776)]",0.6435522
"[('tying sleep', 0.7161), ('feel sick', 0.4825), ('worse', 0.2699), ('xx', 0.245), ('normally', 0.1497)]",0.64355046
"[('depersonalization past', 0.8084), ('literally depersonalization', 0.7973), ('past', 0.4094), ('literally', 0.3926), ('years', 0.2124)]",0.6435437
"[('pregnancy stomach', 0.5774), ('anxiety', 0.4859), ('blurred vision', 0.3348), ('think treated', 0.2518), ('eat bad', 0.2134)]",0.64354247
"[('visualisation depressed', 0.864), ('depressed brain', 0.7223), ('super depressing', 0.566), ('brain', 0.3295), ('super', 0.0913)]",0.64351934
"[('anxiety issue', 0.7812), ('anxiety', 0.6831), ('living future', 0.5503), ('issue living', 0.4753), ('issue', 0.1611)]",0.64351165
"[('help depressed', 0.8212), ('depressed person', 0.7674), ('person say', 0.4968), ('help', 0.2938), ('person', 0.2922)]",0.6434862
"[('panic disorder', 0.6716), ('disorder travel', 0.6317), ('hell panic', 0.6199), ('travel', 0.5259), ('frigging hell', 0.4341)]",0.6434443
"[('anxiety hyperventilation', 0.7353), ('breathing exercise', 0.5701), ('seek medical', 0.3797), ('therapist trust', 0.1956), ('help', 0.0665)]",0.6433896
"[('chest pain', 0.7747), ('sign anxiety', 0.6723), ('anxiety', 0.5964), ('pain definitely', 0.4631), ('definitely', 0.1429)]",0.64338076
"[('severe depression', 0.6314), ('depression point', 0.6224), ('told talk', 0.5351), ('point wouldnt', 0.3627), ('thing', 0.1122)]",0.64337087
"[('saffron mental', 0.7279), ('mental health', 0.5215), ('health med', 0.4728), ('afraid', 0.234), ('work', 0.1282)]",0.64335316
"[('panic attack', 0.6896), ('creative way', 0.517), ('attack', 0.3294), ('im thinking', 0.2202), ('way', 0.1823)]",0.64334947
"[('help vitamin', 0.6374), ('thyroid issue', 0.6317), ('iron sport', 0.4192), ('issue low', 0.176), ('help', 0.0488)]",0.64332527
"[('add mirtazapine', 0.6183), ('diagnosed personality', 0.4143), ('vyvansetrintellix working', 0.3385), ('help ive', 0.2486), ('really', 0.0169)]",0.6433088
"[('depression brain', 0.6868), ('brain regrow', 0.6197), ('regrow missing', 0.4825), ('brain', 0.3731), ('missing', 0.3132)]",0.6433021
"[('sleeping horribly', 0.7167), ('ive sleeping', 0.6484), ('past month', 0.3442), ('horribly past', 0.2821), ('ive', 0.1877)]",0.6432563
"[('feeling scared', 0.5609), ('thats induced', 0.3671), ('moment', 0.2942), ('way worse', 0.2669), ('arent ok', 0.2389)]",0.6432547
"[('intrusive thought', 0.8137), ('thought enemy', 0.7682), ('intrusive', 0.5907), ('enemy', 0.5514), ('thought', 0.4103)]",0.64323366
"[('molasses feeling', 0.8383), ('walking molasses', 0.8073), ('called walking', 0.5687), ('feeling', 0.4163), ('called', 0.2434)]",0.6432092
"[('herniated disc', 0.6501), ('idk symptom', 0.4839), ('neck', 0.3921), ('thatanxiety', 0.3414), ('thats poss', 0.2924)]",0.6432022
"[('year therapy', 0.6955), ('long depression', 0.5702), ('crazy missing', 0.3043), ('come life', 0.2882), ('really started', 0.2364)]",0.64315724
"[('health anxiety', 0.7003), ('bf', 0.2713), ('gotten worse', 0.2488), ('withand refused', 0.1602), ('people close', 0.0729)]",0.6431272
"[('anxiety crochet', 0.8169), ('color anxiety', 0.7169), ('level anxiety', 0.5743), ('sew color', 0.5606), ('maybe low', 0.1927)]",0.64310014
"[('didnt anxiety', 0.5341), ('med supplement', 0.4838), ('chemical imbalance', 0.4584), ('doctor knew', 0.4363), ('thankful', 0.1315)]",0.64308095
"[('person anxiety', 0.8337), ('anxiety disorder', 0.766), ('disorder agree', 0.6071), ('person', 0.3136), ('agree', 0.2942)]",0.64307135
"[('throwing anxiety', 0.9254), ('anxiety hard', 0.828), ('anxiety', 0.7036), ('throwing', 0.3923), ('hard', 0.2715)]",0.64305466
"[('anxiety lol', 0.7081), ('giving anxiety', 0.6282), ('suit', 0.5727), ('suit giving', 0.5573), ('lol', 0.316)]",0.6430526
"[('exam coming', 0.5821), ('mental health', 0.4682), ('break', 0.3885), ('week', 0.258), ('sadly', 0.1997)]",0.64304096
"[('global warming', 0.5673), ('want pessimistic', 0.5618), ('depressed cost', 0.4466), ('state', 0.2388), ('dont want', 0.188)]",0.64301383
"[('type depression', 0.8161), ('depression need', 0.6823), ('different type', 0.3901), ('different', 0.1263), ('need', 0.0635)]",0.6430053
"[('people anger', 0.9053), ('anger issue', 0.8323), ('anger', 0.7281), ('people', 0.5117), ('issue', 0.3965)]",0.6429851
"[('high cortisol', 0.6494), ('caffeine caffeine', 0.491), ('fatigue', 0.3887), ('yes cause', 0.2291), ('consume drumroll', 0.1214)]",0.64297396
"[('father depressed', 0.7796), ('message father', 0.5993), ('depressed need', 0.5812), ('need advice', 0.3099), ('sent message', 0.2886)]",0.64296514
"[('propranolol underutilized', 0.7316), ('physical anxiety', 0.4801), ('med', 0.3271), ('underutilized truly', 0.1407), ('truly best', 0.1111)]",0.6429428
"[('pot symptom', 0.7047), ('everyday dizziness', 0.4557), ('breath', 0.2751), ('svt shortness', 0.2226), ('pressure pin', 0.2188)]",0.6429322
"[('medication meditation', 0.5105), ('episode tried', 0.3874), ('long depressing', 0.3168), ('sport stuff', 0.2893), ('metherapy year', 0.1356)]",0.64289993
"[('understand depression', 0.5315), ('broke simply', 0.4924), ('love way', 0.4157), ('feel like', 0.2554), ('people', 0.1518)]",0.6428809
"[('brain dont', 0.5649), ('whats wrong', 0.5052), ('going tell', 0.3054), ('im', 0.2937), ('dont know', 0.2461)]",0.64287585
"[('based fibromyalgia', 0.7334), ('fibromyalgia', 0.6772), ('video based', 0.411), ('video', 0.3757), ('based', 0.0996)]",0.64286053
"[('sleep med', 0.6898), ('mj', 0.273), ('thats controlled', 0.2109), ('im using', 0.1711), ('past yr', 0.0698)]",0.6428565
"[('upper stomach', 0.7639), ('stomach', 0.5789), ('pain upper', 0.558), ('pain', 0.3676), ('upper', 0.3418)]",0.6428503
"[('symptom google', 0.5782), ('sign reading', 0.5168), ('patient good', 0.3272), ('adapt life', 0.298), ('dont trust', 0.2333)]",0.6427615
"[('anxiety medication', 0.7565), ('assist anxiety', 0.6495), ('martin andres', 0.5367), ('doctor', 0.2913), ('assist', 0.2103)]",0.6427264
"[('mental health', 0.6479), ('health started', 0.5752), ('affect physical', 0.5377), ('started affect', 0.3514), ('physical', 0.3089)]",0.6426935
"[('struggle depression', 0.7872), ('regard struggle', 0.4244), ('comforting', 0.3737), ('advice regard', 0.2998), ('helpful', 0.2488)]",0.64269
"[('suffering anxiety', 0.6503), ('feeling wen', 0.3466), ('treat like', 0.2758), ('doctor doesnt', 0.2559), ('pig', 0.2429)]",0.6426815
"[('feel heart', 0.7696), ('heart pounding', 0.7627), ('pounding day', 0.6668), ('feel', 0.5106), ('day', 0.4529)]",0.64265144
"[('health anxiety', 0.7998), ('health insurance', 0.7196), ('anxiety', 0.5955), ('insurance', 0.5222), ('health', 0.3998)]",0.6426496
"[('point zero', 0.5568), ('im sick', 0.399), ('trying life', 0.3745), ('better going', 0.2529), ('going point', 0.1593)]",0.64257956
"[('depressed brain', 0.7914), ('knowwhy depressed', 0.6235), ('brain like', 0.5126), ('like beginning', 0.4635), ('knowwhy', 0.2238)]",0.6425775
"[('hormone menopause', 0.7212), ('check hormone', 0.5905), ('depression', 0.5013), ('check', 0.1453), ('gave major', 0.081)]",0.642577
"[('anxiety crowded', 0.7652), ('place noisy', 0.6544), ('yea anxiety', 0.6015), ('crowded place', 0.3799), ('yea', 0.1375)]",0.64254755
"[('ive adhd', 0.6005), ('cpts va', 0.3711), ('diagnosed served', 0.3552), ('army year', 0.2083), ('alittle bit', 0.0447)]",0.6425264
"[('antidepressant wont', 0.6479), ('numb', 0.4205), ('problem feel', 0.4109), ('thats hear', 0.1952), ('person lot', 0.1539)]",0.64250827
"[('hospital diagnose', 0.72), ('afraid hospital', 0.623), ('hospital', 0.5591), ('illness', 0.4286), ('afraid', 0.3516)]",0.6424713
"[('health break', 0.6973), ('mental health', 0.6007), ('need mental', 0.5693), ('health', 0.4316), ('need', 0.2401)]",0.6424645
"[('shower panic', 0.7845), ('cold shower', 0.6564), ('panic attack', 0.648), ('cold', 0.3676), ('attack', 0.2999)]",0.6424614
"[('cbt therapist', 0.7776), ('therapist online', 0.6359), ('online course', 0.3761), ('best referral', 0.3451), ('definitely great', 0.111)]",0.6424232
"[('mood disorder', 0.7765), ('disorder know', 0.6095), ('thought', 0.2948), ('maybe', 0.2559), ('know', 0.1839)]",0.6423925
"[('scizophrenia constantly', 0.7304), ('new symptom', 0.4776), ('im terrified', 0.466), ('monitoring discovering', 0.1536), ('develope', 0.1452)]",0.6423409
"[('depression illness', 0.6276), ('attacking way', 0.2365), ('definitely doesnt', 0.2358), ('maybe', 0.2306), ('help', 0.1629)]",0.6423359
"[('diagnose depressive', 0.7845), ('episode mean', 0.5045), ('got diagnose', 0.4836), ('got', 0.2024), ('actually', 0.1225)]",0.6423118
"[('concussion symptom', 0.9204), ('post concussion', 0.8152), ('symptom', 0.4206), ('thought post', 0.3179), ('post', 0.1873)]",0.64230806
"[('sign symptom', 0.7164), ('mental health', 0.3455), ('approach rudely', 0.2537), ('hate', 0.235), ('think ok', 0.1612)]",0.6422897
"[('help depression', 0.6855), ('family isolating', 0.5867), ('friend family', 0.4687), ('hi help', 0.2576), ('friend', 0.1742)]",0.64228
"[('got anxiety', 0.552), ('snappyand', 0.4333), ('festival', 0.3802), ('shaky', 0.3683), ('attack breathe', 0.3565)]",0.64226437
"[('struggling coach', 0.4285), ('stay positive', 0.4284), ('amazing going', 0.2944), ('health class', 0.2598), ('offer mf', 0.2068)]",0.64225334
"[('anxiety', 0.6512), ('im scared', 0.5511), ('guy blabbing', 0.4541), ('anythingthis', 0.3195), ('come', 0.112)]",0.6422445
"[('stopped anxiety', 0.8447), ('anxiety medication', 0.7356), ('medication', 0.4604), ('stopped', 0.3641), ('happened', 0.3103)]",0.64219606
"[('bad anxiety', 0.7684), ('anxiety', 0.6913), ('damn bad', 0.3789), ('bad', 0.2951), ('damn', 0.2901)]",0.6421796
"[('depersonalization mode', 0.6868), ('anymore scary', 0.3775), ('im constant', 0.3516), ('look weird', 0.3106), ('sound', 0.2109)]",0.6421673
"[('arm leg', 0.5887), ('health anxiety', 0.4923), ('trick mind', 0.3299), ('feel', 0.3113), ('weak atm', 0.3034)]",0.64214873
"[('sign mentally', 0.8159), ('mentally tired', 0.7329), ('sign', 0.5739), ('tired', 0.5676), ('mentally', 0.4182)]",0.64212924
"[('going crazy', 0.5419), ('stop feeling', 0.491), ('like im', 0.3553), ('lol', 0.3297), ('im going', 0.2863)]",0.6421236
"[('bad digestive', 0.5912), ('anxiety related', 0.4437), ('pain low', 0.3925), ('rib sure', 0.3802), ('silly', 0.0078)]",0.64211434
"[('anxiety depression', 0.6612), ('leave house', 0.3158), ('making excuse', 0.1897), ('hand hand', 0.1731), ('year upped', 0.0731)]",0.6421055
"[('anxiety dizziness', 0.6491), ('attack dont', 0.2578), ('day pray', 0.2302), ('maybe year', 0.1264), ('yes', 0.0333)]",0.64210546
"[('pointless delusional', 0.6169), ('people think', 0.4289), ('life', 0.3822), ('shes talking', 0.2818), ('said', 0.2493)]",0.6421004
"[('sleep schedule', 0.826), ('schedule', 0.5015), ('need fix', 0.3453), ('really need', 0.2645), ('really', 0.1622)]",0.6420776
"[('depression caused', 0.5712), ('living past', 0.5498), ('tomorrow live', 0.3843), ('fuck yesterday', 0.3722), ('forget', 0.2753)]",0.64200395
"[('getting worse', 0.7176), ('everyday', 0.5598), ('everyday getting', 0.4726), ('worse', 0.3056), ('getting', 0.2014)]",0.641972
"[('getting fired', 0.5929), ('function day', 0.3763), ('anxiety function', 0.2904), ('im afraid', 0.2728), ('getting', 0.1521)]",0.641964
"[('seasonal affective', 0.776), ('fix seasonal', 0.6419), ('affective disorder', 0.6157), ('disorder', 0.4486), ('tell fix', 0.2724)]",0.6419638
"[('depressed pregnancy', 0.632), ('feeling like', 0.3293), ('know draining', 0.3192), ('yes understand', 0.2707), ('think shouldnt', 0.2128)]",0.641956
"[('im struggling', 0.5959), ('struggling inside', 0.5425), ('need', 0.2582), ('inside brain', 0.2521), ('bad', 0.1349)]",0.6419533
"[('mood anxious', 0.6025), ('existential dread', 0.572), ('existence god', 0.5174), ('meaningless', 0.2675), ('avoided', 0.2354)]",0.641912
"[('reason depression', 0.7698), ('depression', 0.685), ('job reason', 0.593), ('reason', 0.3233), ('job', 0.2843)]",0.6418766
"[('reading depression', 0.7556), ('bought book', 0.5355), ('looking forward', 0.297), ('beast', 0.2536), ('im', 0.1696)]",0.6418502
"[('video narcissist', 0.7278), ('number video', 0.5831), ('posted number', 0.4778), ('recently', 0.3061), ('ive', 0.2428)]",0.6417752
"[('depressed stepmother', 0.8187), ('stepmother feel', 0.7451), ('depressed', 0.4277), ('feel worse', 0.4104), ('fault', 0.2967)]",0.6417724
"[('racing palpitation', 0.7406), ('heart racing', 0.7395), ('away heart', 0.5454), ('racing thought', 0.4923), ('thought', 0.2429)]",0.6417626
"[('feel adhd', 0.5083), ('page struggle', 0.3317), ('little girl', 0.2175), ('cost', 0.15), ('glad ive', 0.1201)]",0.6417298
"[('social anxiety', 0.5648), ('th grade', 0.3845), ('make video', 0.3462), ('control', 0.2266), ('really dont', 0.1484)]",0.6417283
"[('anxiety', 0.5835), ('read mother', 0.4257), ('feel relate', 0.3678), ('doesnt believe', 0.1763), ('um', 0.0325)]",0.6417238
"[('health anxiety', 0.64), ('fine month', 0.3086), ('im fine', 0.2904), ('er day', 0.2283), ('come im', 0.1096)]",0.64171565
"[('klonopin anxious', 0.6946), ('help anxiety', 0.6288), ('natural way', 0.2126), ('body getting', 0.1439), ('used', 0.1107)]",0.64171326
"[('social anxiety', 0.7578), ('life', 0.2847), ('facing doesnt', 0.1885), ('know ive', 0.137), ('better', 0.04)]",0.64170384
"[('general anxiety', 0.6375), ('disorder work', 0.4728), ('absolutily painful', 0.3333), ('body level', 0.223), ('yes people', 0.2138)]",0.6416604
"[('cbt best', 0.7047), ('anxiety', 0.6252), ('thing anxiety', 0.6173), ('best thing', 0.3245), ('thing', 0.1891)]",0.6416183
"[('anxiety flight', 0.8033), ('social anxiety', 0.7052), ('fear', 0.4995), ('social', 0.3395), ('mode', 0.291)]",0.6416005
"[('health anxiety', 0.5333), ('change mindset', 0.3591), ('really helped', 0.3338), ('positive light', 0.3075), ('past', 0.163)]",0.64159167
"[('unsolicited psychiatric', 0.5594), ('literally dont', 0.3065), ('dont know', 0.2905), ('lol thank', 0.2642), ('opinion', 0.2577)]",0.64159155
"[('investgate symptom', 0.5518), ('communicate depressed', 0.5226), ('jyst', 0.4375), ('trust patient', 0.4157), ('stop trying', 0.2327)]",0.641582
"[('struggled menapause', 0.7936), ('menapause time', 0.7273), ('time worse', 0.4995), ('ive struggled', 0.3878), ('year ive', 0.3142)]",0.64154005
